"ID","commune_ID","localite","localite_ID","source","ID","commune_ID","localite","localite_ID","source"
"9501","40309","illi oubandawaki","RENALOC_9501","RENALOC","6347","40309","illi oubandawaki","bureau_40309064","voting_lists"
"9502","40309","itta saboua","RENALOC_9502","RENALOC","6307","40309","itta saboua","bureau_40309024","voting_lists"
"9503","40309","itta tsohoua","RENALOC_9503","RENALOC","6324","40309","itta tsofoua","bureau_40309041","voting_lists"
"9504","40309","itta ibro","RENALOC_9504","RENALOC","6289","40309","itta ibro i","bureau_40309006","voting_lists"
"9504","40309","itta ibro","RENALOC_9504","RENALOC","6362","40309","ita ibro ii","bureau_40309079","voting_lists"
"9506","40309","kabra","RENALOC_9506","RENALOC","6339","40309","kabra","bureau_40309056","voting_lists"
"9509","40309","kombre saboua","RENALOC_9509","RENALOC","6337","40309","koumbre saboua ii","bureau_40309054","voting_lists"
"9509","40309","kombre saboua","RENALOC_9509","RENALOC","6338","40309","koumbre saboua","bureau_40309055","voting_lists"
"9511","40309","korin madata inoussa","RENALOC_9511","RENALOC","6354","40309","koran madata inoussa","bureau_40309071","voting_lists"
"9512","40309","korin younfa","RENALOC_9512","RENALOC","6355","40309","koran younfa","bureau_40309072","voting_lists"
"9516","40309","labba","RENALOC_9516","RENALOC","6287","40309","labba","bureau_40309004","voting_lists"
"9517","40309","maidan gari boube","RENALOC_9517","RENALOC","6319","40309","mai dan gare boube","bureau_40309036","voting_lists"
"9521","40309","takassaba malamaye","RENALOC_9521","RENALOC","6303","40309","takassaba i","bureau_40309020","voting_lists"
"9521","40309","takassaba malamaye","RENALOC_9521","RENALOC","6358","40309","takasaba ii","bureau_40309075","voting_lists"
"9523","40309","nazama saboua","RENALOC_9523","RENALOC","6333","40309","nazama saboua","bureau_40309050","voting_lists"
"9523","40309","nazama saboua","RENALOC_9523","RENALOC","6345","40309","nazama sofoua ii","bureau_40309062","voting_lists"
"9523","40309","nazama saboua","RENALOC_9523","RENALOC","6353","40309","nazama sofoua i","bureau_40309070","voting_lists"
"9525","40309","moutte ibrahim","RENALOC_9525","RENALOC","6320","40309","moutte ibrahim","bureau_40309037","voting_lists"
"9529","40309","oubandawaki makiayi","RENALOC_9529","RENALOC","6311","40309","oubandawaki mai yaki i","bureau_40309028","voting_lists"
"9533","40309","rijiar elh makaou","RENALOC_9533","RENALOC","6305","40309","rijiyar el makaou","bureau_40309022","voting_lists"
"9538","40309","sabon garin oumarou","RENALOC_9538","RENALOC","6329","40309","sabon guidan oumarou","bureau_40309046","voting_lists"
"9543","40309","tajae agolla","RENALOC_9543","RENALOC","6304","40309","tajae agolla iii","bureau_40309021","voting_lists"
"9543","40309","tajae agolla","RENALOC_9543","RENALOC","6310","40309","tajae agolla ii","bureau_40309027","voting_lists"
"9543","40309","tajae agolla","RENALOC_9543","RENALOC","6316","40309","tajae agolla i","bureau_40309033","voting_lists"
"9544","40309","takalafia","RENALOC_9544","RENALOC","6328","40309","takalafia","bureau_40309045","voting_lists"
"9545","40309","takassaba (mijin yawa)","RENALOC_9545","RENALOC","6303","40309","takassaba i","bureau_40309020","voting_lists"
"9545","40309","takassaba (mijin yawa)","RENALOC_9545","RENALOC","6358","40309","takasaba ii","bureau_40309075","voting_lists"
"9546","40309","tambarawa","RENALOC_9546","RENALOC","6314","40309","tambarwa","bureau_40309031","voting_lists"
"9549","40309","toumbouri idi","RENALOC_9549","RENALOC","6325","40309","toumbri idi","bureau_40309042","voting_lists"
"9554","40309","yan gobirawa","RENALOC_9554","RENALOC","6286","40309","yan gobiraoua","bureau_40309003","voting_lists"
"9561","40309","zongon afanta","RENALOC_9561","RENALOC","6284","40309","zongon takata","bureau_40309001","voting_lists"
"9568","40310","dadin kowa","RENALOC_9568","RENALOC","6364","40310","dadin kowa","bureau_40310002","voting_lists"
"9572","40310","dan fati","RENALOC_9572","RENALOC","6366","40310","dan fati","bureau_40310004","voting_lists"
"9575","40310","daoudawa","RENALOC_9575","RENALOC","6367","40310","daoudawa","bureau_40310005","voting_lists"
"9578","40310","garin gado","RENALOC_9578","RENALOC","6368","40310","garin gado","bureau_40310006","voting_lists"
"9582","40310","garin salaou","RENALOC_9582","RENALOC","6369","40310","garin salaou(gomozo)","bureau_40310007","voting_lists"
"9587","40310","ido ga danya","RENALOC_9587","RENALOC","6370","40310","ido ga danya","bureau_40310008","voting_lists"
"9588","40310","kombaki","RENALOC_9588","RENALOC","6371","40310","kombaki i(garin bara dan soli)","bureau_40310009","voting_lists"
"9588","40310","kombaki","RENALOC_9588","RENALOC","6372","40310","kombaki 2","bureau_40310010","voting_lists"
"9589","40310","maigochi jackou","RENALOC_9589","RENALOC","6373","40310","mai goshi jakou","bureau_40310011","voting_lists"
"9590","40310","maigochi saboua","RENALOC_9590","RENALOC","6374","40310","mai goshi saboua","bureau_40310012","voting_lists"
"9591","40310","maikoulake","RENALOC_9591","RENALOC","6375","40310","mai koulake","bureau_40310013","voting_lists"
"9595","40310","roumbou i","RENALOC_9595","RENALOC","6377","40310","roumbou i","bureau_40310015","voting_lists"
"9595","40310","roumbou i","RENALOC_9595","RENALOC","6378","40310","roumbou 2","bureau_40310016","voting_lists"
"9596","40310","roumbou ii","RENALOC_9596","RENALOC","6377","40310","roumbou i","bureau_40310015","voting_lists"
"9596","40310","roumbou ii","RENALOC_9596","RENALOC","6378","40310","roumbou 2","bureau_40310016","voting_lists"
"9597","40310","sabarou","RENALOC_9597","RENALOC","6379","40310","sabarou 1","bureau_40310017","voting_lists"
"9597","40310","sabarou","RENALOC_9597","RENALOC","6380","40310","sabarou 2","bureau_40310018","voting_lists"
"9614","40311","bani kobo","RENALOC_9614","RENALOC","6392","40311","banikobo","bureau_40311011","voting_lists"
"9615","40311","baraya","RENALOC_9615","RENALOC","6400","40311","baraya","bureau_40311019","voting_lists"
"9616","40311","bilbizo","RENALOC_9616","RENALOC","6405","40311","bilbizo","bureau_40311024","voting_lists"
"9617","40311","borota","RENALOC_9617","RENALOC","6396","40311","baorota","bureau_40311015","voting_lists"
"9619","40311","dan barde/dan toudou","RENALOC_9619","RENALOC","6423","40311","dan barde","bureau_40311042","voting_lists"
"9620","40311","dan dadi","RENALOC_9620","RENALOC","6428","40311","dan dadi","bureau_40311047","voting_lists"
"9621","40311","dan dassey","RENALOC_9621","RENALOC","6425","40311","dan dassai","bureau_40311044","voting_lists"
"9622","40311","dan garki","RENALOC_9622","RENALOC","6427","40311","dan garki","bureau_40311046","voting_lists"
"9623","40311","dan moa","RENALOC_9623","RENALOC","6413","40311","dan moa i","bureau_40311032","voting_lists"
"9623","40311","dan moa","RENALOC_9623","RENALOC","6414","40311","dan moa ii","bureau_40311033","voting_lists"
"9624","40311","dan zangui","RENALOC_9624","RENALOC","6402","40311","danzangui","bureau_40311021","voting_lists"
"9625","40311","fiyadi","RENALOC_9625","RENALOC","6394","40311","fiadi","bureau_40311013","voting_lists"
"9629","40311","guidan kane kanti kare","RENALOC_9629","RENALOC","6415","40311","guidan kane kantikore","bureau_40311034","voting_lists"
"9630","40311","guidan kane takoure","RENALOC_9630","RENALOC","6415","40311","guidan kane kantikore","bureau_40311034","voting_lists"
"9631","40311","guingouna","RENALOC_9631","RENALOC","6408","40311","guingouna","bureau_40311027","voting_lists"
"9632","40311","hali","RENALOC_9632","RENALOC","6409","40311","hali","bureau_40311028","voting_lists"
"9633","40311","indi","RENALOC_9633","RENALOC","6401","40311","indi","bureau_40311020","voting_lists"
"9635","40311","kalgo arzika/kalgo beto","RENALOC_9635","RENALOC","6417","40311","kalgo arzika i","bureau_40311036","voting_lists"
"9635","40311","kalgo arzika/kalgo beto","RENALOC_9635","RENALOC","6418","40311","kalgo arzika ii","bureau_40311037","voting_lists"
"9636","40311","kan karen kache","RENALOC_9636","RENALOC","6419","40311","kankaren kache","bureau_40311038","voting_lists"
"9640","40311","madi","RENALOC_9640","RENALOC","6403","40311","madi","bureau_40311022","voting_lists"
"9641","40311","magagin bounou","RENALOC_9641","RENALOC","6430","40311","magagin bounou","bureau_40311049","voting_lists"
"9642","40311","magagin kore","RENALOC_9642","RENALOC","6420","40311","magagin kore","bureau_40311039","voting_lists"
"9643","40311","maibanda","RENALOC_9643","RENALOC","6406","40311","maibanda i","bureau_40311025","voting_lists"
"9643","40311","maibanda","RENALOC_9643","RENALOC","6407","40311","maibanda ii","bureau_40311026","voting_lists"
"9645","40311","malam kaka","RENALOC_9645","RENALOC","6399","40311","malamkaka","bureau_40311018","voting_lists"
"9648","40311","mazatsaye","RENALOC_9648","RENALOC","6395","40311","maza tsaye","bureau_40311014","voting_lists"
"9660","40311","tadone","RENALOC_9660","RENALOC","6421","40311","tadone i","bureau_40311040","voting_lists"
"9660","40311","tadone","RENALOC_9660","RENALOC","6422","40311","tadone ii","bureau_40311041","voting_lists"
"9661","40311","tcheton rey","RENALOC_9661","RENALOC","6411","40311","tchetonreye","bureau_40311030","voting_lists"
"9662","40311","yakaou","RENALOC_9662","RENALOC","6429","40311","yakaou","bureau_40311048","voting_lists"
"9663","40311","zongo incha (zongo","RENALOC_9663","RENALOC","6404","40311","zongo incha hassan","bureau_40311023","voting_lists"
"9669","40312","akora barmo","RENALOC_9669","RENALOC","6442","40312","akora barmo","bureau_40312002","voting_lists"
"9670","40312","alallaga abdou","RENALOC_9670","RENALOC","6443","40312","alallaga abdou","bureau_40312003","voting_lists"
"9671","40312","alkou mati","RENALOC_9671","RENALOC","6444","40312","alkou mati","bureau_40312004","voting_lists"
"9673","40312","baadare","RENALOC_9673","RENALOC","6445","40312","baadare","bureau_40312005","voting_lists"
"9675","40312","bouzouzoum","RENALOC_9675","RENALOC","6446","40312","bouzouzoum","bureau_40312006","voting_lists"
"9681","40312","dan jakou tounaou","RENALOC_9681","RENALOC","6448","40312","dan jakou tounaou","bureau_40312008","voting_lists"
"9682","40312","dan kaka","RENALOC_9682","RENALOC","6449","40312","dan kaka","bureau_40312009","voting_lists"
"9685","40312","dan sarko (intchi ekade)","RENALOC_9685","RENALOC","6450","40312","dan sarko","bureau_40312010","voting_lists"
"9686","40312","dan gado wakili","RENALOC_9686","RENALOC","6451","40312","dan godo wakili","bureau_40312011","voting_lists"
"9687","40312","dan ijaou sarkin toudou","RENALOC_9687","RENALOC","6447","40312","dan ijaou sofoua","bureau_40312007","voting_lists"
"9687","40312","dan ijaou sarkin toudou","RENALOC_9687","RENALOC","6452","40312","dan ijaou sarkin toudou","bureau_40312012","voting_lists"
"9688","40312","daourawa dan ladidi","RENALOC_9688","RENALOC","6453","40312","daourawa dan ladidi","bureau_40312013","voting_lists"
"9691","40312","dounkouma","RENALOC_9691","RENALOC","6455","40312","dounkouma","bureau_40312015","voting_lists"
"9695","40312","garin dodo bara","RENALOC_9695","RENALOC","6456","40312","garin dodo bara","bureau_40312016","voting_lists"
"9699","40312","garin mahamadou dan idi","RENALOC_9699","RENALOC","6458","40312","garin mahadou dan idi","bureau_40312018","voting_lists"
"9700","40312","garin mahman dan malam","RENALOC_9700","RENALOC","6459","40312","garin maman dan malam","bureau_40312019","voting_lists"
"9701","40312","garin makeri","RENALOC_9701","RENALOC","6460","40312","garin makeri","bureau_40312020","voting_lists"
"9703","40312","gobirawa dan kande","RENALOC_9703","RENALOC","6461","40312","gobirawa dan kande","bureau_40312021","voting_lists"
"9704","40312","gobirawa saboua","RENALOC_9704","RENALOC","6462","40312","gobirawa saboua","bureau_40312022","voting_lists"
"9705","40312","guidan adam","RENALOC_9705","RENALOC","6468","40312","guidan dan bara","bureau_40312028","voting_lists"
"9705","40312","guidan adam","RENALOC_9705","RENALOC","6469","40312","guidan dela kadi","bureau_40312029","voting_lists"
"9705","40312","guidan adam","RENALOC_9705","RENALOC","6485","40312","guidan tanko maidagi","bureau_40312045","voting_lists"
"9706","40312","guidan bako dare","RENALOC_9706","RENALOC","6464","40312","guidan bako dare","bureau_40312024","voting_lists"
"9706","40312","guidan bako dare","RENALOC_9706","RENALOC","6465","40312","guidan bako tanko","bureau_40312025","voting_lists"
"9707","40312","guidan bako tonko","RENALOC_9707","RENALOC","6464","40312","guidan bako dare","bureau_40312024","voting_lists"
"9707","40312","guidan bako tonko","RENALOC_9707","RENALOC","6465","40312","guidan bako tanko","bureau_40312025","voting_lists"
"9708","40312","guidan bala rougague","RENALOC_9708","RENALOC","6464","40312","guidan bako dare","bureau_40312024","voting_lists"
"9709","40312","guidan barmo manzo","RENALOC_9709","RENALOC","6465","40312","guidan bako tanko","bureau_40312025","voting_lists"
"9709","40312","guidan barmo manzo","RENALOC_9709","RENALOC","6466","40312","guidan barmo manzo abdou","bureau_40312026","voting_lists"
"9709","40312","guidan barmo manzo","RENALOC_9709","RENALOC","6467","40312","guidan bouzou","bureau_40312027","voting_lists"
"9710","40312","guidan boka tabbale","RENALOC_9710","RENALOC","6464","40312","guidan bako dare","bureau_40312024","voting_lists"
"9710","40312","guidan boka tabbale","RENALOC_9710","RENALOC","6465","40312","guidan bako tanko","bureau_40312025","voting_lists"
"9711","40312","guidan boue","RENALOC_9711","RENALOC","6464","40312","guidan bako dare","bureau_40312024","voting_lists"
"9711","40312","guidan boue","RENALOC_9711","RENALOC","6467","40312","guidan bouzou","bureau_40312027","voting_lists"
"9712","40312","guidan bouzou","RENALOC_9712","RENALOC","6466","40312","guidan barmo manzo abdou","bureau_40312026","voting_lists"
"9712","40312","guidan bouzou","RENALOC_9712","RENALOC","6467","40312","guidan bouzou","bureau_40312027","voting_lists"
"9713","40312","guidan dan azoumi","RENALOC_9713","RENALOC","6468","40312","guidan dan bara","bureau_40312028","voting_lists"
"9713","40312","guidan dan azoumi","RENALOC_9713","RENALOC","6469","40312","guidan dela kadi","bureau_40312029","voting_lists"
"9713","40312","guidan dan azoumi","RENALOC_9713","RENALOC","6470","40312","guidan doki nahouta","bureau_40312030","voting_lists"
"9713","40312","guidan dan azoumi","RENALOC_9713","RENALOC","6471","40312","guidan douke naroua","bureau_40312031","voting_lists"
"9713","40312","guidan dan azoumi","RENALOC_9713","RENALOC","6485","40312","guidan tanko maidagi","bureau_40312045","voting_lists"
"9714","40312","guidan dan malam","RENALOC_9714","RENALOC","6463","40312","guidan dogo dan malam","bureau_40312023","voting_lists"
"9714","40312","guidan dan malam","RENALOC_9714","RENALOC","6468","40312","guidan dan bara","bureau_40312028","voting_lists"
"9715","40312","guidan dan chema","RENALOC_9715","RENALOC","6468","40312","guidan dan bara","bureau_40312028","voting_lists"
"9715","40312","guidan dan chema","RENALOC_9715","RENALOC","6469","40312","guidan dela kadi","bureau_40312029","voting_lists"
"9715","40312","guidan dan chema","RENALOC_9715","RENALOC","6470","40312","guidan doki nahouta","bureau_40312030","voting_lists"
"9716","40312","guidan dakali","RENALOC_9716","RENALOC","6468","40312","guidan dan bara","bureau_40312028","voting_lists"
"9716","40312","guidan dakali","RENALOC_9716","RENALOC","6469","40312","guidan dela kadi","bureau_40312029","voting_lists"
"9716","40312","guidan dakali","RENALOC_9716","RENALOC","6470","40312","guidan doki nahouta","bureau_40312030","voting_lists"
"9717","40312","guidan dano","RENALOC_9717","RENALOC","6463","40312","guidan dogo dan malam","bureau_40312023","voting_lists"
"9717","40312","guidan dano","RENALOC_9717","RENALOC","6468","40312","guidan dan bara","bureau_40312028","voting_lists"
"9717","40312","guidan dano","RENALOC_9717","RENALOC","6470","40312","guidan doki nahouta","bureau_40312030","voting_lists"
"9717","40312","guidan dano","RENALOC_9717","RENALOC","6471","40312","guidan douke naroua","bureau_40312031","voting_lists"
"9718","40312","guidan dela kadi","RENALOC_9718","RENALOC","6468","40312","guidan dan bara","bureau_40312028","voting_lists"
"9718","40312","guidan dela kadi","RENALOC_9718","RENALOC","6469","40312","guidan dela kadi","bureau_40312029","voting_lists"
"9718","40312","guidan dela kadi","RENALOC_9718","RENALOC","6471","40312","guidan douke naroua","bureau_40312031","voting_lists"
"9720","40312","guidan doki nahouta","RENALOC_9720","RENALOC","6470","40312","guidan doki nahouta","bureau_40312030","voting_lists"
"9720","40312","guidan doki nahouta","RENALOC_9720","RENALOC","6471","40312","guidan douke naroua","bureau_40312031","voting_lists"
"9721","40312","guidan douke naroua","RENALOC_9721","RENALOC","6469","40312","guidan dela kadi","bureau_40312029","voting_lists"
"9721","40312","guidan douke naroua","RENALOC_9721","RENALOC","6470","40312","guidan doki nahouta","bureau_40312030","voting_lists"
"9721","40312","guidan douke naroua","RENALOC_9721","RENALOC","6471","40312","guidan douke naroua","bureau_40312031","voting_lists"
"9723","40312","guidan gagare","RENALOC_9723","RENALOC","6472","40312","guidan goge dan zaki","bureau_40312032","voting_lists"
"9723","40312","guidan gagare","RENALOC_9723","RENALOC","6475","40312","guidan kaoura","bureau_40312035","voting_lists"
"9724","40312","guidan gajino","RENALOC_9724","RENALOC","6472","40312","guidan goge dan zaki","bureau_40312032","voting_lists"
"9724","40312","guidan gajino","RENALOC_9724","RENALOC","6474","40312","guidan kane ibbo","bureau_40312034","voting_lists"
"9725","40312","guidan galla","RENALOC_9725","RENALOC","6475","40312","guidan kaoura","bureau_40312035","voting_lists"
"9726","40312","guidan goge danzaki","RENALOC_9726","RENALOC","6472","40312","guidan goge dan zaki","bureau_40312032","voting_lists"
"9727","40312","guidan jibo","RENALOC_9727","RENALOC","6473","40312","guidan jibo","bureau_40312033","voting_lists"
"9727","40312","guidan jibo","RENALOC_9727","RENALOC","6486","40312","guidan waje abou","bureau_40312046","voting_lists"
"9728","40312","guidan kane ibbo","RENALOC_9728","RENALOC","6474","40312","guidan kane ibbo","bureau_40312034","voting_lists"
"9729","40312","guidan kaoura","RENALOC_9729","RENALOC","6475","40312","guidan kaoura","bureau_40312035","voting_lists"
"9730","40312","guidan kare (guidan","RENALOC_9730","RENALOC","6472","40312","guidan goge dan zaki","bureau_40312032","voting_lists"
"9730","40312","guidan kare (guidan","RENALOC_9730","RENALOC","6475","40312","guidan kaoura","bureau_40312035","voting_lists"
"9731","40312","guidan kokaou","RENALOC_9731","RENALOC","6475","40312","guidan kaoura","bureau_40312035","voting_lists"
"9732","40312","guidan koli","RENALOC_9732","RENALOC","6474","40312","guidan kane ibbo","bureau_40312034","voting_lists"
"9732","40312","guidan koli","RENALOC_9732","RENALOC","6475","40312","guidan kaoura","bureau_40312035","voting_lists"
"9733","40312","guidan labo bajibarke","RENALOC_9733","RENALOC","6476","40312","guidan labo bajiratche 1","bureau_40312036","voting_lists"
"9733","40312","guidan labo bajibarke","RENALOC_9733","RENALOC","6477","40312","guidan labo bajiratche 2","bureau_40312037","voting_lists"
"9733","40312","guidan labo bajibarke","RENALOC_9733","RENALOC","6503","40312","guidan labbi","bureau_40312063","voting_lists"
"9734","40312","guidan labo","RENALOC_9734","RENALOC","6476","40312","guidan labo bajiratche 1","bureau_40312036","voting_lists"
"9734","40312","guidan labo","RENALOC_9734","RENALOC","6477","40312","guidan labo bajiratche 2","bureau_40312037","voting_lists"
"9734","40312","guidan labo","RENALOC_9734","RENALOC","6503","40312","guidan labbi","bureau_40312063","voting_lists"
"9736","40312","guidan mahaman","RENALOC_9736","RENALOC","6479","40312","guidan makaou jani","bureau_40312039","voting_lists"
"9737","40312","guidan mainou","RENALOC_9737","RENALOC","6479","40312","guidan makaou jani","bureau_40312039","voting_lists"
"9738","40312","guidan maitagaza tari","RENALOC_9738","RENALOC","6478","40312","guidan maitaza tari","bureau_40312038","voting_lists"
"9740","40312","guidan nako","RENALOC_9740","RENALOC","6480","40312","guidan nako","bureau_40312040","voting_lists"
"9741","40312","guidan nomaou bachir","RENALOC_9741","RENALOC","6481","40312","guidan nomaou batchiri","bureau_40312041","voting_lists"
"9742","40312","guidan rabo salaou rabo","RENALOC_9742","RENALOC","6483","40312","guidan rabo salaou","bureau_40312043","voting_lists"
"9743","40312","guidan salaou kane","RENALOC_9743","RENALOC","6482","40312","guidan salaou kane","bureau_40312042","voting_lists"
"9744","40312","guidan sani gomozo","RENALOC_9744","RENALOC","6484","40312","guidan sani gomozo","bureau_40312044","voting_lists"
"9745","40312","guidan son allah","RENALOC_9745","RENALOC","6482","40312","guidan salaou kane","bureau_40312042","voting_lists"
"9746","40312","guidan tanko maidagi","RENALOC_9746","RENALOC","6485","40312","guidan tanko maidagi","bureau_40312045","voting_lists"
"9747","40312","guidan waje abou","RENALOC_9747","RENALOC","6473","40312","guidan jibo","bureau_40312033","voting_lists"
"9747","40312","guidan waje abou","RENALOC_9747","RENALOC","6486","40312","guidan waje abou","bureau_40312046","voting_lists"
"9748","40312","guidan zaki","RENALOC_9748","RENALOC","6487","40312","guidan zagui 1","bureau_40312047","voting_lists"
"9749","40312","guidan zoudi","RENALOC_9749","RENALOC","6487","40312","guidan zagui 1","bureau_40312047","voting_lists"
"9753","40312","jan toudou","RENALOC_9753","RENALOC","6489","40312","jan toudou","bureau_40312049","voting_lists"
"9754","40312","jankaye souleman (garin","RENALOC_9754","RENALOC","6490","40312","jankaye souleymane bawa","bureau_40312050","voting_lists"
"9755","40312","djefaou","RENALOC_9755","RENALOC","6491","40312","djefaou","bureau_40312051","voting_lists"
"9756","40312","jigaro","RENALOC_9756","RENALOC","6492","40312","jigaro","bureau_40312052","voting_lists"
"9757","40312","iyanawa tanko","RENALOC_9757","RENALOC","6493","40312","iyanawa tanko","bureau_40312053","voting_lists"
"9758","40312","guidan kaboye","RENALOC_9758","RENALOC","6474","40312","guidan kane ibbo","bureau_40312034","voting_lists"
"9758","40312","guidan kaboye","RENALOC_9758","RENALOC","6475","40312","guidan kaoura","bureau_40312035","voting_lists"
"9759","40312","kadar machi","RENALOC_9759","RENALOC","6494","40312","kadarmachi","bureau_40312054","voting_lists"
"9760","40312","kandili salaou","RENALOC_9760","RENALOC","6495","40312","kandili salaou","bureau_40312055","voting_lists"
"9761","40312","kankane dan jimo","RENALOC_9761","RENALOC","6496","40312","kankane dan jimo","bureau_40312056","voting_lists"
"9763","40312","karawa koyni","RENALOC_9763","RENALOC","6497","40312","karawa koini 1","bureau_40312057","voting_lists"
"9763","40312","karawa koyni","RENALOC_9763","RENALOC","6498","40312","karawa koini 2","bureau_40312058","voting_lists"
"9764","40312","kochin foura sidi","RENALOC_9764","RENALOC","6499","40312","kochin foura sidi","bureau_40312059","voting_lists"
"9765","40312","kondala naguier","RENALOC_9765","RENALOC","6501","40312","kondala naguier","bureau_40312061","voting_lists"
"9766","40312","konkorma dan jimo","RENALOC_9766","RENALOC","6502","40312","konkorma dan jimo","bureau_40312062","voting_lists"
"9769","40312","guidan labbi","RENALOC_9769","RENALOC","6476","40312","guidan labo bajiratche 1","bureau_40312036","voting_lists"
"9769","40312","guidan labbi","RENALOC_9769","RENALOC","6477","40312","guidan labo bajiratche 2","bureau_40312037","voting_lists"
"9769","40312","guidan labbi","RENALOC_9769","RENALOC","6503","40312","guidan labbi","bureau_40312063","voting_lists"
"9773","40312","mai rakouma neino","RENALOC_9773","RENALOC","6504","40312","mai rakouma neino","bureau_40312064","voting_lists"
"9775","40312","maidoubou barka","RENALOC_9775","RENALOC","6505","40312","maidoubou barka","bureau_40312065","voting_lists"
"9776","40312","maigueme cheche","RENALOC_9776","RENALOC","6506","40312","mai gueme cheche","bureau_40312066","voting_lists"
"9779","40312","maina el maina","RENALOC_9779","RENALOC","6509","40312","maina el maina","bureau_40312069","voting_lists"
"9792","40312","rijia najiga","RENALOC_9792","RENALOC","6510","40312","rijia najiga","bureau_40312070","voting_lists"
"9793","40312","rijia oumarou","RENALOC_9793","RENALOC","6511","40312","rijia oumarou","bureau_40312071","voting_lists"
"9794","40312","rijia sanda","RENALOC_9794","RENALOC","6512","40312","rijia sawani","bureau_40312072","voting_lists"
"9795","40312","rijia sawani","RENALOC_9795","RENALOC","6512","40312","rijia sawani","bureau_40312072","voting_lists"
"9797","40312","rijian jigo (guidan egi)","RENALOC_9797","RENALOC","6510","40312","rijia najiga","bureau_40312070","voting_lists"
"9815","40312","rougague nagueza","RENALOC_9815","RENALOC","6513","40312","rougague nagueza","bureau_40312073","voting_lists"
"9822","40312","rouwa agoua","RENALOC_9822","RENALOC","6516","40312","rouwa agoua","bureau_40312076","voting_lists"
"9823","40312","samori dan baki","RENALOC_9823","RENALOC","6517","40312","samori dan baki","bureau_40312077","voting_lists"
"9824","40312","sangalgala sofoua","RENALOC_9824","RENALOC","6518","40312","sangalgala sofoua","bureau_40312078","voting_lists"
"9826","40312","sawani tanko","RENALOC_9826","RENALOC","6519","40312","sawani tanko","bureau_40312079","voting_lists"
"9827","40312","soly","RENALOC_9827","RENALOC","6520","40312","soly 1","bureau_40312080","voting_lists"
"9827","40312","soly","RENALOC_9827","RENALOC","6521","40312","soly 2","bureau_40312081","voting_lists"
"9827","40312","soly","RENALOC_9827","RENALOC","6522","40312","soly 3","bureau_40312082","voting_lists"
"9830","40312","tagriss","RENALOC_9830","RENALOC","6523","40312","tagriss abdou","bureau_40312083","voting_lists"
"9830","40312","tagriss","RENALOC_9830","RENALOC","6525","40312","tagriss ecole","bureau_40312085","voting_lists"
"9834","40312","totsa dan arzika","RENALOC_9834","RENALOC","6526","40312","totsa dan arzika","bureau_40312086","voting_lists"
"9835","40312","toudan baki dan ladi","RENALOC_9835","RENALOC","6527","40312","toudoun baki dan ladi","bureau_40312087","voting_lists"
"9843","40401","angoua sarki aski","RENALOC_9843","RENALOC","6545","40401","angoua sarkin boula","bureau_40401016","voting_lists"
"9847","40401","boulounkoucha","RENALOC_9847","RENALOC","6562","40401","boulounkoucha 1","bureau_40401033","voting_lists"
"9847","40401","boulounkoucha","RENALOC_9847","RENALOC","6563","40401","boulounkoucha 2","bureau_40401034","voting_lists"
"9848","40401","charindawa","RENALOC_9848","RENALOC","6581","40401","charindawa","bureau_40401052","voting_lists"
"9849","40401","dan kolio gabass","RENALOC_9849","RENALOC","6551","40401","dan kolio gabass 1","bureau_40401022","voting_lists"
"9849","40401","dan kolio gabass","RENALOC_9849","RENALOC","6552","40401","dan kolio gabass 2","bureau_40401023","voting_lists"
"9850","40401","dan kolio yamma","RENALOC_9850","RENALOC","6551","40401","dan kolio gabass 1","bureau_40401022","voting_lists"
"9850","40401","dan kolio yamma","RENALOC_9850","RENALOC","6552","40401","dan kolio gabass 2","bureau_40401023","voting_lists"
"9850","40401","dan kolio yamma","RENALOC_9850","RENALOC","6591","40401","dan koilio yamma 1","bureau_40401062","voting_lists"
"9850","40401","dan kolio yamma","RENALOC_9850","RENALOC","6592","40401","dan koilio yamma 2","bureau_40401063","voting_lists"
"9851","40401","dan makiawa","RENALOC_9851","RENALOC","6577","40401","dan makiyawa","bureau_40401048","voting_lists"
"9851","40401","dan makiawa","RENALOC_9851","RENALOC","6598","40401","dan makiawa peul","bureau_40401069","voting_lists"
"9852","40401","dan makiwa peulh","RENALOC_9852","RENALOC","6598","40401","dan makiawa peul","bureau_40401069","voting_lists"
"9853","40401","dangantamaou","RENALOC_9853","RENALOC","6555","40401","dan gantamaou","bureau_40401026","voting_lists"
"9854","40401","daourawa","RENALOC_9854","RENALOC","6584","40401","daouraoua","bureau_40401055","voting_lists"
"9856","40401","dogon tapki (hasia leda)","RENALOC_9856","RENALOC","6540","40401","dogon tapki","bureau_40401011","voting_lists"
"9857","40401","doundaye","RENALOC_9857","RENALOC","6590","40401","doundaye","bureau_40401061","voting_lists"
"9858","40401","gangara","RENALOC_9858","RENALOC","6530","40401","gangara 1","bureau_40401001","voting_lists"
"9858","40401","gangara","RENALOC_9858","RENALOC","6531","40401","gangara 2","bureau_40401002","voting_lists"
"9859","40401","gonga broula (peulh)","RENALOC_9859","RENALOC","6569","40401","gonga broula","bureau_40401040","voting_lists"
"9860","40401","gonga broula","RENALOC_9860","RENALOC","6569","40401","gonga broula","bureau_40401040","voting_lists"
"9864","40401","guidan chinaou","RENALOC_9864","RENALOC","6567","40401","guidan chinaou","bureau_40401038","voting_lists"
